,Unnamed: 0,Track,Year,Closest Passage (km),Angle of Passage,close_x,close_y,Vm_max,Vm_rmin,Rm_max,Rm_rmin,Direction,U,V,Max Surge (m),pass_libh
322,322,323,1994,90.90276535397444,25.68894151592848,-74.37900000000002,23.62,28.77285292,22.56865828,119.9,32.28,NW,-0.0720000000000027,0.1040000000000027,0.451692,90.90276535397444
323,323,324,1994,33.66247718157406,248.93536029312492,-75.226,22.982,30.37277376,12.49584476,120.11,56.08,NW,-0.1170000000000186,0.0339999999999989,0.447196,33.66247718157406
324,324,325,1994,33.39772161390308,184.38410026239532,-75.41699999999997,23.242,57.94182772,9.60981392,120.21,70.45,NW,-0.4289999999999736,0.3180000000000014,0.414522,33.39772161390308
325,325,326,1994,69.74086804736493,290.10776399072296,-74.90100000000001,22.675,14.65650956,6.55401656,120.01,95.07,NE,0.5409999999999968,0.0869999999999997,0.44,69.74086804736493
326,326,327,1994,98.8937118526744,347.554896803268,-74.24700000000001,23.073,21.87930332,14.52789856,120.38,48.93,NE,0.0020000000000095,0.3659999999999996,0.339154,98.8937118526744
327,327,328,1994,41.71946480960617,73.30075576600784,-75.00900000000001,23.625,17.449940480000002,11.7807676,119.98,59.09,NW,-0.4879999999999995,0.4969999999999999,0.458981,41.71946480960617
328,328,329,1994,22.813403099930856,218.877496338516,-75.27699999999999,23.136,38.31064468,22.01305876,120.01,33.06,NW,-0.1599999999999681,0.0779999999999994,0.432712,22.813403099930856
329,329,330,1994,45.02305589361925,8.649505931449697,-74.71600000000001,23.326,19.46141652,15.60308652,117.16,45.79,NW,-0.5889999999999986,0.2959999999999994,0.381012,45.02305589361925
330,330,331,1994,80.7235623408666,41.934507889299454,-74.57600000000002,23.751,18.5714284,4.629996,120.04,119.63,NW,-0.1499999999999772,0.1379999999999981,0.509581,80.7235623408666
331,331,332,1994,55.1369525817289,16.61085899054634,-74.64100000000002,23.407,17.0538186,6.337950080000001,120.12,97.41,NW,-0.0260000000000104,0.0799999999999983,0.455377,55.1369525817289
332,332,333,1994,90.82384656575536,30.639512236883768,-74.41300000000001,23.682,28.11950904,18.64345056,138.42,52.26,NW,-0.6150000000000091,0.4619999999999997,0.398177,90.82384656575536
333,333,334,1994,98.54831053346338,101.49977862985584,-75.29399999999998,24.135,22.78472476,11.111990400000002,133.56,82.78,NE,0.4689999999999941,0.1930000000000014,0.502678,98.54831053346338
334,334,335,1994,87.78198340206285,261.9313737805282,-75.22800000000001,22.482,29.595963320000003,4.67629596,120.24,118.89,NW,-0.3000000000000113,0.0530000000000008,0.455683,87.78198340206285
335,335,336,1994,67.85523603967385,43.01136214352653,-74.67000000000002,23.682,33.0273048,33.0273048,119.76,22.27,NW,-0.3720000000000141,0.407,0.446057,67.85523603967385
336,336,337,1994,22.594431039528477,85.7740018220334,-75.10199999999998,23.468,13.48872168,12.92797772,119.95,54.39,NW,-0.3819999999999481,0.2280000000000015,0.440583,22.594431039528477
337,337,338,1994,53.37819077113759,27.897271030947564,-74.69200000000001,23.49,14.28096544,12.819944480000002,120.24,54.81,NW,-0.6410000000000196,0.4339999999999975,0.359748,53.37819077113759
338,338,339,1994,9.143867125017117,123.11134196035682,-75.16199999999998,23.334,21.478037,16.74000776,119.25,42.89,NW,-0.1269999999999527,0.1870000000000011,0.586873,9.143867125017117
339,339,340,1994,62.54739196001636,240.2046711884588,-75.39699999999999,22.776,27.311831960000003,16.21527488,120.22,44.18,NW,-0.3379999999999654,0.2880000000000002,0.485953,62.54739196001636
340,340,341,1994,96.93503594160352,74.86572186998154,-74.88900000000001,24.108,34.71468112,4.629996,120.16,119.63,NW,-0.3279999999999745,0.0919999999999987,0.544613,96.93503594160352
341,341,342,1994,26.046002764340976,235.76814456110384,-75.24900000000002,23.071,40.6153538,7.15591604,127.0,116.32,NW,-0.4300000000000068,0.2340000000000017,0.349603,26.046002764340976
342,342,343,1994,20.39049153404579,239.9456239171258,-75.209,23.106,21.46260368,18.5971506,120.03,38.84,NW,-0.65300000000002,0.1920000000000001,0.505599,20.39049153404579
343,343,344,1994,49.0878597007444,94.27946353024171,-75.14999999999998,23.706,33.45943776000001,31.99327236,120.27,22.98,NW,-0.5089999999999577,0.3610000000000006,0.572307,49.0878597007444
344,344,345,1994,77.04551498951788,85.53798441716401,-75.06299999999999,23.957,27.69252052,23.78274612,115.65,30.69,NW,-0.3009999999999877,0.0060000000000002,0.528982,77.04551498951788
345,345,346,1994,69.19921970658419,206.48284781954536,-75.67500000000001,22.987,38.31064468,19.11673904,120.17,37.84,NW,-0.3460000000000036,0.5169999999999995,0.405836,69.19921970658419
346,346,347,1994,42.02695128129061,95.30403332595029,-75.15199999999999,23.642,44.76691688,12.99999988,117.35,72.39,NW,-0.3589999999999804,0.0790000000000006,0.543043,42.02695128129061
347,347,348,1994,75.07941865118578,268.05133908126174,-75.13999999999999,22.589,20.99960408,11.70874544,118.64,59.43,SW,-0.2489999999999668,-0.0259999999999998,0.552108,75.07941865118578
348,348,349,1994,16.6514799342283,270.7638984609282,-75.11500000000001,23.115,52.26236596,18.97783916,112.48,51.4,NW,-0.4680000000000177,0.4019999999999974,0.520626,16.6514799342283
349,349,350,1994,54.27718401869988,31.707293829919355,-74.70100000000002,23.522,15.2018202,8.781559080000001,107.39,75.89,SE,0.2109999999999559,-0.2750000000000021,0.576416,54.27718401869988
350,350,351,1995,78.64943361525268,272.2647545482239,-75.089,22.557,17.16699628,16.37989696,139.99,58.89,NE,0.5319999999999823,0.2779999999999987,0.44,78.64943361525268
351,351,352,1995,41.13609681289552,356.75156248348355,-74.74700000000001,23.244,20.59319332,12.69647792,120.33,55.3,NE,0.0310000000000059,0.4160000000000003,0.421416,41.13609681289552
352,352,353,1995,27.23845915245392,45.8255304704455,-74.94600000000003,23.441,45.79066044,20.881281960000003,119.73,34.78,NE,0.4889999999999759,0.0489999999999994,0.346478,27.23845915245392
353,353,354,1995,72.33428081483682,130.70619692036976,-75.54199999999997,23.759,37.65215636,36.38147968,134.32,27.49,NE,0.1200000000000045,0.0970000000000013,0.434608,72.33428081483682
354,354,355,1995,84.77123123442313,288.0790789923008,-74.88,22.539,65.21606588,29.3490302,126.45,44.08,SW,-0.3100000000000023,-0.0779999999999994,0.516387,84.77123123442313
355,355,356,1995,30.24419018588555,273.36646066343087,-75.101,22.993,34.82271436,19.31222776,143.92,50.56,NW,-0.4359999999999786,0.3469999999999977,0.449049,30.24419018588555
356,356,357,1995,16.96993615191234,105.94539590091846,-75.15899999999999,23.412,18.83893928,14.5073208,120.22,48.98,NW,-0.100999999999999,0.4199999999999981,0.467591,16.96993615191234
357,357,358,1995,37.42033738490476,342.21000456740205,-74.79599999999999,23.162,21.83300336,17.074396359999998,129.9,56.68,NW,-0.1119999999999663,0.4019999999999974,0.446684,37.42033738490476
358,358,359,1995,37.106554569241055,347.21092772367376,-74.791,23.191,29.6576966,26.44756604,114.18,27.68,NW,-0.1750000000000113,0.3689999999999998,0.721965,37.106554569241055
359,359,360,1995,71.70093093538172,33.44405882086905,-74.57799999999997,23.621,56.66086216,23.6129796,120.02,54.24,NW,-0.1499999999999772,0.3009999999999984,0.552774,71.70093093538172
360,360,361,1995,87.38266586114096,157.44171931343416,-75.844,23.567,13.41155508,11.02453492,120.32,62.63,SW,-0.0670000000000072,-0.1660000000000003,0.433069,87.38266586114096
361,361,362,1995,67.66831667774916,242.55225170140585,-75.39800000000002,22.724,16.971507560000003,13.766521440000002,120.26,51.39,NW,-0.4630000000000223,0.6430000000000007,0.372343,67.66831667774916
362,362,363,1995,90.04864310471511,303.6900675259816,-74.66699999999997,22.59,33.696082000000004,25.4135336,120.03,28.78,NE,0.3350000000000364,0.2590000000000003,0.456167,90.04864310471511
363,363,364,1995,28.154860628320943,27.97947438847669,-74.89299999999997,23.384,17.774040199999998,14.88286492,120.12,47.84,NE,0.2900000000000204,0.5130000000000017,0.477984,28.154860628320943
364,364,365,1995,74.87400486817707,117.74271631657152,-75.43099999999998,23.862,56.866639760000005,8.99248112,120.25,74.43,SW,-0.4799999999999613,-0.0840000000000031,0.453821,74.87400486817707
365,365,366,1995,33.381485302484535,265.9958270592959,-75.13799999999998,22.965,70.95726092000001,32.52314968,136.85,30.68,NW,-0.7169999999999845,0.0899999999999998,0.484663,33.381485302484535
366,366,367,1995,9.8264783620578,256.27770286688417,-75.13799999999998,23.179,25.24376708,7.72180444,120.21,84.06,SW,-0.1349999999999909,-0.1850000000000022,0.35975,9.8264783620578
367,367,368,1995,43.80676560760957,231.06811252704037,-75.36500000000001,22.958,19.52829424,15.43332,119.7,46.27,NW,-0.228999999999985,0.3209999999999979,0.531439,43.80676560760957
368,368,369,1995,53.15497831812234,74.74488129694002,-74.99099999999999,23.727,34.31855924,32.24020548,114.61,30.94,NW,-0.3519999999999754,0.2390000000000007,0.773419,53.15497831812234
369,369,370,1995,59.89486356107731,61.6776693211749,-74.86099999999999,23.74,16.98179644,14.6102096,119.83,48.67,NW,-0.6100000000000136,0.5129999999999981,0.565756,59.89486356107731
370,370,371,1995,50.269766470515655,196.15393284910044,-75.55200000000002,23.139,32.60031628,23.18599108,123.9,42.55,NW,-0.0830000000000268,0.3269999999999982,0.455883,50.269766470515655
371,371,372,1995,51.26445803868547,230.6233053020519,-75.41000000000003,22.908,36.02651332,34.915314280000004,120.12,28.63,SE,0.1339999999999577,-0.0799999999999983,0.420325,51.26445803868547
372,372,373,1995,55.226822695135766,67.30040999277448,-74.92500000000001,23.724,32.21448328,27.94974252,114.44,35.55,NW,-0.4800000000000182,0.3170000000000001,0.459606,55.226822695135766
373,373,374,1995,22.798005702253526,247.68055960702796,-75.195,23.075,20.68579324,5.57142852,139.53,137.03,NW,-0.3600000000000136,0.0120000000000004,0.564939,22.798005702253526
374,374,375,1995,19.3853166081931,193.2405199151889,-75.28699999999998,23.225,49.7981792,40.22437636,119.9,18.34,SE,0.4210000000000491,-0.046999999999997,0.645256,19.3853166081931
375,375,376,1995,51.35414730087573,251.21258671304952,-75.26600000000002,22.827,37.56470088,27.46102072,118.32,26.69,NW,-0.3230000000000359,0.3490000000000002,0.511044,51.35414730087573
376,376,377,1995,53.56828259333906,59.07696540813178,-74.86900000000003,23.679,23.54610188,21.12821508,115.43,34.39,NW,-0.5750000000000455,0.477999999999998,0.418632,53.56828259333906
377,377,378,1995,35.07354105305032,325.0525448270768,-74.858,23.084,43.85120656,23.63355736,120.38,41.77,NW,-0.1949999999999931,0.4740000000000002,0.463526,35.07354105305032
378,378,379,1995,43.40568389047426,159.80408513798432,-75.48399999999998,23.4,42.76058528,11.111990400000002,120.08,62.22,SW,-0.3159999999999741,-0.2750000000000021,0.405884,43.40568389047426
379,379,380,1995,97.90483159170476,200.7157066122808,-75.94200000000001,22.953,18.7257616,15.38702004,120.17,46.4,NW,-0.1190000000000282,0.4740000000000002,0.383006,97.90483159170476
380,380,381,1995,32.609261031187856,210.9303089121035,-75.36900000000003,23.114,24.87851184,24.3846456,120.0,29.95,NW,-0.1790000000000304,0.2789999999999999,0.472327,32.609261031187856
381,381,382,1995,64.47227438985114,49.398705354993325,-74.73899999999998,23.706,50.99683372,42.62682984,120.13,17.32,NW,-0.8669999999999618,0.3520000000000003,0.3181,64.47227438985114
382,382,383,1995,73.55850322702278,101.66601293540036,-75.25099999999998,23.914,19.73407184,18.144439880000004,119.99,39.76,NE,0.799000000000035,0.2040000000000006,0.590131,73.55850322702278
383,383,384,1995,45.20985169186169,45.198942879358384,-74.82999999999998,23.554,25.9279776,20.81954868,120.33,34.88,NW,-0.3739999999999668,0.1879999999999988,0.388016,45.20985169186169
384,384,385,1996,21.997612461352823,207.98745319076025,-75.29199999999997,23.172,35.090225239999995,33.34626008,119.87,29.94,NW,-0.3929999999999722,0.4810000000000016,0.481305,21.997612461352823
385,385,386,1996,87.42721066693062,60.5709190142009,-74.73000000000002,23.951,25.85595544,21.25168164,111.47,34.2,NW,-0.1690000000000395,0.0740000000000016,0.499886,87.42721066693062
386,386,387,1996,64.59942520642164,30.001318495505508,-74.613,23.556,20.49030452,9.70755828,120.3,69.84,NW,-0.2300000000000182,0.2310000000000016,0.46479,64.59942520642164
387,387,388,1996,67.1472937727196,194.7483836845464,-75.702,23.111,14.8674316,11.960823,120.27,58.32,NW,-0.0880000000000222,0.2310000000000016,0.430177,67.1472937727196
388,388,389,1996,81.98963737570689,81.74922894149731,-75.01100000000002,23.996,55.44162988,39.59161024,107.84,25.3,NW,-0.79200000000003,0.5139999999999993,0.41408,81.98963737570689
389,389,390,1996,96.37389225822486,258.23709474468683,-75.29399999999998,22.415,15.96834176,14.918876,120.31,47.73,NW,-0.6009999999999991,0.3350000000000008,0.430196,96.37389225822486
390,390,391,1996,93.5298672831329,352.2930209202942,-74.28199999999998,23.152,31.76177256,28.654530800000003,126.58,34.7,NW,-0.0079999999999813,0.4110000000000013,0.509871,93.5298672831329
391,391,392,1996,71.40415261033493,218.56243751593,-75.62,22.864,31.70003928,27.52789844,120.34,26.62,NW,-0.7320000000000277,0.2669999999999994,0.455674,71.40415261033493
392,392,393,1996,86.72233300598131,220.84788053959448,-75.70800000000003,22.754,41.47447528,32.024139,111.49,22.96,SE,0.0219999999999913,-0.0259999999999998,0.491749,86.72233300598131
393,393,394,1996,47.52796543089091,161.90357473870998,-75.524,23.398,33.0273048,31.782350320000003,120.06,23.13,NE,0.0240000000000009,0.347999999999999,0.487169,47.52796543089091
394,394,395,1996,82.44192011956183,35.18793485139074,-74.50999999999999,23.693,59.63949292,23.6901462,120.14,54.07,NW,-0.3709999999999809,0.3180000000000014,0.638673,82.44192011956183
395,395,396,1996,7.551264000151642,114.30454926591896,-75.14499999999998,23.327,37.89394504,10.551246440000002,119.97,65.05,SW,-0.0159999999999627,-0.2369999999999983,0.430907,7.551264000151642
396,396,397,1996,21.00277224558709,64.65382405805238,-75.036,23.436,28.76256404,7.783537720000001,120.19,83.56,SW,-0.6499999999999773,-0.0420000000000015,0.519253,21.00277224558709
397,397,398,1996,74.79003399517923,66.09794958898834,-74.844,23.881,33.34626008,31.29362852,110.67,23.48,NW,-0.3919999999999959,0.2379999999999995,0.606313,74.79003399517923
398,398,399,1996,94.4596956431708,171.21288659315368,-75.95800000000003,23.395,30.5065292,4.629996,120.17,119.63,NW,-0.2059999999999604,0.2319999999999993,0.448691,94.4596956431708
399,399,400,1996,52.73668291616206,218.07594642506533,-75.49099999999999,22.972,20.166204800000003,12.76335564,136.39,73.56,NW,-0.45799999999997,0.1820000000000021,0.46244,52.73668291616206
400,400,401,1996,37.87508031674819,36.29897383927079,-74.84199999999998,23.467,27.49188736,18.68460608,120.27,38.67,NW,-0.4449999999999932,0.3019999999999996,0.744917,37.87508031674819
401,401,402,1996,8.489867490132308,168.6900675259798,-75.19200000000001,23.28,42.673129800000005,30.73288456,120.14,23.91,SW,-0.3899999999999863,-0.0899999999999998,0.659849,8.489867490132308
402,402,403,1996,44.69552524582313,70.26003133334844,-74.981,23.644,13.64305488,12.50613364,120.17,56.04,NE,0.3999999999999772,0.815999999999999,0.492701,44.69552524582313
403,403,404,1996,12.956605458221055,260.1341930569177,-75.137,23.15,30.1721406,16.58053012,119.92,43.28,SW,-0.2490000000000236,-0.2290000000000027,0.475067,12.956605458221055
404,404,405,1996,13.44750225878343,182.8387878410056,-75.238,23.259,77.52156636,49.46893504,113.82,20.31,NW,-0.7320000000000277,0.3109999999999999,0.835945,13.44750225878343
405,405,406,1996,50.86101880615698,44.82316173585785,-74.79199999999997,23.588,17.30589616,13.87969912,117.97,51.0,NW,-0.8209999999999695,0.1410000000000018,0.503366,50.86101880615698
406,406,407,1996,27.09900813682996,71.11975615699414,-75.03800000000001,23.496,50.21487884,31.60229492,120.36,31.55,NW,-0.4189999999999827,0.3739999999999988,0.993489,27.09900813682996
407,407,408,1996,78.55946091973829,113.30489053920218,-75.39699999999999,23.915,34.40601472,32.06529452,120.15,22.93,NE,0.507000000000005,0.221,0.352968,78.55946091973829
408,408,409,1996,57.19548992709106,276.4629857703195,-75.05900000000003,22.753,14.018599,7.11476052,127.3,116.77,SE,0.3509999999999991,-0.059000000000001,0.522344,57.19548992709106
409,409,410,1996,52.615522129880986,258.80859400049803,-75.209,22.8,14.5587652,13.65334376,119.63,51.77,NW,-0.7649999999999864,0.0620000000000011,0.545684,52.615522129880986
410,410,411,1996,37.43926501682567,44.87988323778778,-74.87799999999999,23.503,42.570241,21.49861476,120.41,45.71,NW,-0.3849999999999909,0.3810000000000002,0.548044,37.43926501682567
411,411,412,1996,27.75910050776169,280.3663226034508,-75.072,23.019,27.63593168,4.69172928,120.19,118.68,NW,-0.2339999999999804,0.0729999999999968,0.57749,27.75910050776169
412,412,413,1996,85.3087537419243,357.83751489429903,-74.34899999999999,23.236,52.36011032,25.44954468,120.06,28.74,NE,0.1360000000000241,0.4920000000000009,0.487891,85.3087537419243
413,413,414,1996,88.31087729719349,58.72747420270068,-74.70400000000001,23.945,45.08072772,25.18717824,113.19,39.3,NW,-0.6020000000000323,0.0929999999999999,0.600651,88.31087729719349
414,414,415,1996,98.33033848207845,182.52326623350305,-76.00200000000001,23.226,23.2271466,14.018599,143.18,67.75,NW,-0.1000000000000227,0.4399999999999977,0.464837,98.33033848207845
415,415,416,1996,8.194476798428783,335.170653411849,-75.05000000000001,23.234,27.4198652,16.95607424,120.22,42.37,NW,-0.4329999999999927,0.0940000000000012,0.443694,8.194476798428783
416,416,417,1996,42.24829733847304,304.94269108503653,-74.899,22.953,56.55797336,26.50415488,120.17,37.42,NE,0.146000000000015,0.0649999999999977,0.346986,42.24829733847304
417,417,418,1996,96.920290553629,260.0414360380741,-75.26799999999997,22.405,28.3973088,20.4748712,137.93,47.87,NW,-0.5120000000000005,0.086000000000002,0.340499,96.920290553629
418,418,419,1996,56.217418163768144,246.37062226934447,-75.32,22.801,48.27028052,16.734863320000002,120.42,57.75,NW,-0.3109999999999786,0.3619999999999983,0.384516,56.217418163768144
419,419,420,1996,21.03501252673524,134.99999999999392,-75.25099999999998,23.399,24.24060128,17.480807119999998,120.23,41.18,NW,-0.4159999999999968,0.5310000000000024,0.423334,21.03501252673524
420,420,421,1996,101.31679672196442,26.480834021394088,-74.30000000000001,23.672,36.47922404,14.4558764,128.8,65.93,NW,-0.2010000000000218,0.4230000000000018,0.516777,101.31679672196442
421,421,422,1996,43.67395116084786,50.362232533266265,-74.86599999999999,23.568,32.01385012,30.995251,120.38,23.71,SE,0.3290000000000077,-0.1979999999999968,0.507403,43.67395116084786
422,422,423,1997,16.03517848357286,218.5359256806197,-75.23000000000002,23.175,14.66679844,12.67590016,124.0,74.02,NE,0.4429999999999836,0.4649999999999998,0.564268,16.03517848357286
423,423,424,1997,47.68674202543033,294.47706734435246,-74.93900000000002,22.874,61.954490920000005,22.635536,134.87,43.53,SW,-0.3040000000000304,-0.1240000000000023,0.499932,47.68674202543033
424,424,425,1997,56.83210839833543,236.71341720907716,-75.39800000000002,22.837,70.45825024000001,34.73525888,120.35,28.77,NW,-0.4870000000000232,0.0680000000000013,0.475873,56.83210839833543
425,425,426,1997,67.88555274872353,128.89390615271373,-75.50099999999998,23.741,44.756628,15.80886412,110.43,45.24,SW,-0.5209999999999582,-0.1260000000000012,0.421053,67.88555274872353
426,426,427,1997,18.272231883379305,233.89585696966475,-75.214,23.132,30.44994036,11.94538968,119.86,58.39,SE,0.2579999999999813,-0.129999999999999,0.56133,18.272231883379305
427,427,428,1997,29.030479172760163,342.1885598347222,-74.868,23.185,42.63711872,21.76612564,120.08,33.42,NW,-0.6669999999999732,0.2689999999999983,0.444904,29.030479172760163
428,428,429,1997,97.91106080520233,270.7794863211176,-75.10500000000002,22.383,30.86149556,4.59912936,120.1,120.1,NW,-0.6870000000000118,0.2650000000000005,0.460223,97.91106080520233
429,429,430,1997,99.7756642924522,46.03671055262206,-74.493,23.912,30.48595144,4.629996,120.18,119.63,NW,-0.1569999999999822,0.282,0.39341,99.7756642924522
430,430,431,1997,20.118271546036315,294.44395478042566,-75.04199999999997,23.1,16.256430400000003,13.4527106,120.1,52.47,NE,0.1190000000000282,0.4380000000000024,0.541666,20.118271546036315
431,431,432,1997,78.83321277862562,80.76314613084755,-75.00299999999999,23.966,48.362880440000005,17.506529320000002,120.18,41.12,NW,-0.3759999999999763,0.125,0.341418,78.83321277862562
432,432,433,1997,67.48809128283337,278.7031743155061,-75.02499999999998,22.664,16.30273036,15.61851984,119.9,45.75,NW,-0.492999999999995,0.0700000000000002,0.457093,67.48809128283337
433,433,434,1997,105.6152021727926,29.39383606934577,-74.28800000000001,23.732,37.56984532,27.6256428,120.3,35.95,NW,-0.3550000000000182,0.3870000000000004,0.501265,105.6152021727926
434,434,435,1997,66.27973495722543,254.35775354278985,-75.27800000000002,22.69,17.799762400000002,14.44044308,119.89,49.19,NW,-0.5110000000000241,0.1539999999999999,0.417849,66.27973495722543
435,435,436,1997,21.413795950274217,65.82642226648892,-75.03800000000001,23.441,56.7688954,6.04986144,120.12,100.65,NW,-0.4739999999999895,0.3349999999999973,0.509565,21.413795950274217
436,436,437,1997,35.43978129165353,348.61967962587147,-74.80399999999997,23.202,65.24693252,60.189948,120.15,21.82,NW,-0.6059999999999945,0.4620000000000033,2.333971,35.43978129165353
437,437,438,1997,39.34930430134688,288.07717429682475,-75.007,22.928,34.7506922,32.09616116,120.08,22.91,SW,-0.4080000000000154,-0.0560000000000009,0.394336,39.34930430134688
438,438,439,1997,84.31909534619184,231.198837313505,-75.59300000000002,22.673,18.92639476,10.7776018,119.73,63.87,NW,-0.2069999999999936,0.1769999999999996,0.476585,84.31909534619184
439,439,440,1997,50.90775127620578,267.0003446935021,-75.14100000000002,22.807,47.83300312,27.91887588,117.13,35.59,NW,-0.4879999999999995,0.357999999999997,0.428974,50.90775127620578
440,440,441,1997,31.39083140026881,194.3310733502844,-75.39100000000002,23.195,28.45904208,19.33280552,132.67,50.52,NW,-0.3350000000000364,0.2390000000000007,0.522816,31.39083140026881
441,441,442,1997,50.85847513443412,118.41085838489911,-75.33499999999998,23.668,24.888800720000003,21.98219212,120.15,33.11,NW,-0.6289999999999623,0.0489999999999994,0.351811,50.85847513443412
442,442,443,1997,55.611996997050674,89.65691560047321,-75.11399999999998,23.766,79.37356476,48.50178032,125.05,27.01,NW,-0.5269999999999868,0.2789999999999999,0.598502,55.611996997050674
443,443,444,1997,98.19140558114012,256.73351915341703,-75.32,22.404,47.26711472,38.20775588,120.15,19.3,NW,-0.7319999999999709,0.4589999999999996,0.503279,98.19140558114012
444,444,445,1997,78.44150965528425,2.514205354959996,-74.411,23.296,21.5294814,10.91650168,118.49,63.18,NW,-0.1370000000000004,0.4379999999999988,0.49153,78.44150965528425
445,445,446,1997,82.95376895596725,237.4582464400048,-75.519,22.635,18.58686172,17.65057364,120.13,40.8,NW,-0.2719999999999913,0.142000000000003,0.505388,82.95376895596725
446,446,447,1997,36.68478630168048,296.7976444034924,-74.96800000000002,22.97,23.10368004,6.30708344,119.87,97.72,NE,0.1599999999999681,0.0979999999999989,0.538544,36.68478630168048
447,447,448,1997,87.29746001459824,34.902495615923655,-74.47199999999998,23.715,46.8658484,38.16145592,120.15,19.32,NW,-0.5169999999999959,0.3719999999999999,0.345707,87.29746001459824
448,448,449,1997,56.36844050530451,41.727236357727975,-74.738,23.603,18.11357324,12.97427768,120.05,54.22,NW,-0.2339999999999804,0.2200000000000024,0.447741,56.36844050530451
449,449,450,1997,82.85813573210366,220.9259839041182,-75.68099999999998,22.776,15.13494248,12.48041144,126.36,75.01,NW,-0.2090000000000031,0.2949999999999981,0.368283,82.85813573210366
450,450,451,1997,80.30173001872507,140.72173800791302,-75.67700000000002,23.723,15.98891952,12.24891164,119.63,57.09,SW,-0.2240000000000463,-0.3490000000000002,0.382977,80.30173001872507
451,451,452,1997,81.49947762409178,237.17568870878503,-75.51499999999999,22.648,49.05737984,8.05619304,133.12,106.79,NW,-0.5720000000000027,0.1119999999999983,0.398024,81.49947762409178
452,452,453,1997,45.73860025186869,319.428868963432,-74.80399999999997,22.997,16.14325272,14.70795396,120.03,48.37,NW,-0.7749999999999773,0.189,0.472994,45.73860025186869
453,453,454,1997,7.059634905576369,343.55962047832463,-75.05599999999998,23.247,31.684605960000003,21.9410366,120.06,33.17,NW,-0.228999999999985,0.370000000000001,0.529621,7.059634905576369
454,454,455,1997,36.26575719601212,56.35857064528129,-74.93599999999998,23.537,41.57736408,11.91452304,124.08,78.06,NE,0.8210000000000264,0.3819999999999979,0.450952,36.26575719601212
455,455,456,1997,67.60811268627364,248.3208679062385,-75.34199999999998,22.699,54.57221952,37.51325648,120.25,19.65,NW,-0.4119999999999777,0.2070000000000007,0.459597,67.60811268627364
456,456,457,1997,37.45588052629471,282.8418962841773,-75.04199999999997,22.936,31.540561640000004,11.29719024,120.15,61.32,SW,-0.2740000000000009,-0.0799999999999983,0.360875,37.45588052629471
457,457,458,1997,33.39458566893752,234.19665589162855,-75.293,23.021,44.65888364,20.78868204,120.17,34.93,NW,-0.4270000000000209,0.3030000000000008,0.517697,33.39458566893752
458,458,459,1997,13.786360868626929,142.85331330197954,-75.21600000000001,23.34,28.47961984,11.51325672,120.13,60.32,NE,0.1630000000000109,0.0459999999999993,0.468727,13.786360868626929
459,459,460,1997,88.29643595298954,169.05734313331817,-75.89800000000002,23.416,30.43965148,24.62643428,120.48,29.67,NE,0.1399999999999863,0.434000000000001,0.432694,88.29643595298954
460,460,461,1997,41.49633715160888,277.0679867265446,-75.07100000000003,22.894,35.373169440000005,17.94380672,135.44,54.14,NW,-0.7090000000000032,0.0339999999999989,0.559228,41.49633715160888
461,461,462,1997,49.95049333089708,269.7453537677241,-75.11900000000003,22.815,19.6003164,17.48595156,120.14,41.17,SW,-0.5110000000000241,-0.0529999999999972,0.365613,49.95049333089708
462,462,463,1997,19.35987654919515,153.43494882292515,-75.27300000000002,23.343,13.49386612,13.12346644,151.96,71.82,NE,1.2099999999999795,0.7280000000000015,0.44,19.35987654919515
463,463,464,1997,20.046796676775564,127.12369788842926,-75.226,23.409,30.79461784,28.56707532,141.33,34.8,NW,-0.0880000000000222,0.4469999999999992,0.71391,20.046796676775564
464,464,465,1997,35.17877033098213,258.9027984030847,-75.178,22.954,40.903442440000006,9.22912536,117.91,72.87,NW,-0.4399999999999977,0.2430000000000021,0.451539,35.17877033098213
465,465,466,1997,70.51916573528021,249.73950886974944,-75.33699999999999,22.669,48.83102448,19.91927168,120.25,36.39,NW,-0.5589999999999691,0.0940000000000012,0.488168,70.51916573528021
466,466,467,1997,35.24280590418412,72.0215815911772,-75.019,23.567,31.91096132,19.88840504,120.42,36.44,NW,-0.4920000000000186,0.2220000000000013,0.460024,35.24280590418412
467,467,468,1997,42.35620956837255,59.26800041323186,-74.92200000000003,23.593,38.1203004,27.55362064,134.89,36.04,NW,-0.5730000000000359,0.0869999999999997,0.698568,42.35620956837255
468,468,469,1997,59.3020551583169,79.32105280346146,-75.01799999999997,23.79,15.18638688,5.7360506,134.58,134.58,NE,0.3409999999999513,0.3689999999999998,0.418524,59.3020551583169
469,469,470,1997,43.24529229870132,27.683196523192045,-74.77199999999999,23.446,29.46220788,17.907795640000003,119.97,40.25,NW,-0.4089999999999918,0.4050000000000011,0.373486,43.24529229870132
470,470,471,1997,57.66981472139558,69.6117500055235,-74.93599999999998,23.752,28.469330960000004,16.36960808,120.25,43.8,NW,-0.4159999999999968,0.4819999999999993,0.511415,57.66981472139558
471,471,472,1998,90.74913599588706,246.1940564815424,-75.447,22.517,79.61535343999999,44.89552788,128.85,22.35,NW,-0.4889999999999759,0.2979999999999982,0.461174,90.74913599588706
472,472,473,1998,97.73680791288383,69.73336340793334,-74.81200000000001,24.091,37.99683384,14.93945376,120.0,47.67,SE,0.4350000000000023,-0.1899999999999977,0.387301,97.73680791288383
